customer_id,age,tenure_months,segment,home_country,digital_only,kyc_risk_band,synthetic_identity_score
C102903,71,1970-05-03,Mass,US,1,Low,0.141
C100423,57,1970-05-03,Mass,US,1,Low,0.107
C105189,33,1970-05-03,Mass,CA,0,Medium,0.106
C101904,38,1970-05-03,Mass,UK,1,Low,0.397
C105439,53,1970-05-03,Mass,CA,1,Low,0.282
C101530,51,1970-05-03,Mass,AE,1,Medium,0.061
C104251,68,1970-05-03,Mass,US,1,Medium,0.039
C101565,46,1970-05-03,Affluent,US,0,High,0.307
C104436,61,1970-05-03,SME,US,0,Low,0.167
C102749,67,1970-05-03,Mass,UK,1,Low,0.114
C100839,31,1970-05-03,Mass,CA,0,Medium,0.311
C100500,23,1970-05-03,Mass,US,0,Medium,0.542
C104030,63,1970-05-03,Mass,US,1,Low,0.064
C100141,25,1970-05-03,Mass,UK,1,Low,0.12
C104949,42,1970-05-03,Mass,CA,1,Low,0.026
C102605,42,1970-05-04,Mass,CA,1,Low,0.13
C103505,67,1970-05-04,Mass,UK,1,Low,0.15
C101377,61,1970-05-04,Mass,AE,1,Medium,0.094
C104661,30,1970-05-04,Mass,US,1,Low,0.498
C105882,37,1970-05-04,Mass,SG,1,Medium,0.084
C102266,34,1970-05-04,Affluent,AE,1,Low,0.007
C105340,25,1970-05-04,Mass,US,0,Low,0.135
C101138,70,1970-05-04,Mass,UK,1,Medium,0.398
C102257,65,1970-05-04,SME,US,1,Medium,0.065
C105445,18,1970-05-04,Mass,US,1,Medium,0.151
C101787,77,1970-05-04,Affluent,IN,0,Low,0.152
C103634,41,1970-05-04,Mass,US,1,Low,0.016
C100550,60,1970-05-04,Mass,IN,1,Low,0.169
C100459,51,1970-05-04,Mass,US,1,High,0.088
C102019,23,1970-05-04,Mass,SG,1,Medium,0.093
C100948,58,1970-05-04,Mass,US,1,Low,0.35
C103218,51,1970-05-04,Mass,US,1,Low,0.226
C105180,33,1970-05-04,Affluent,UK,1,High,0.147
C100532,42,1970-05-04,Affluent,US,0,Low,0.05
C103842,56,1970-05-04,Mass,US,0,Low,0.212
C101829,47,1970-05-04,Affluent,US,1,Low,0.015
C105406,63,1970-05-04,Mass,UK,1,Low,0.042
C105292,52,1970-05-04,Mass,UK,0,Low,0.155
C104774,48,1970-05-04,SME,IN,0,Low,0.176
C103914,31,1970-05-05,SME,UK,1,Low,0.252
C101602,24,1970-05-05,Mass,AE,1,Low,0.0
C102238,63,1970-05-05,Mass,UK,1,Medium,0.243
C100639,52,1970-05-05,Mass,US,1,Low,0.133
C105792,51,1970-05-05,Mass,UK,1,High,0.098
C100967,68,1970-05-05,Affluent,CA,0,Low,0.483
C105066,29,1970-05-05,Mass,US,0,Low,0.747
C103711,64,1970-05-05,SME,US,1,Low,0.43
C101683,54,1970-05-05,Mass,AE,1,Low,0.397
C102248,76,1970-05-05,Mass,AE,1,Low,0.325
C104126,70,1970-05-05,Affluent,IN,0,Low,0.103
C105359,27,1970-05-05,Affluent,CA,0,Medium,0.016
C103319,19,1970-05-05,Affluent,US,1,Low,0.071
C100155,66,1970-05-05,Mass,US,1,Low,0.676
C102295,31,1970-05-05,Mass,IN,0,Medium,0.261
C103523,34,1970-05-05,Mass,SG,0,Low,0.291
C104019,22,1970-05-05,Mass,IN,1,Low,0.377
C101089,52,1970-05-05,Affluent,US,1,Low,0.106
C105819,20,1970-05-05,Mass,US,1,Medium,0.16
C102319,28,1970-05-05,Mass,US,1,Low,0.311
C102940,44,1970-05-05,Mass,US,1,Low,0.073
C105071,55,1970-05-05,Affluent,US,1,Low,0.299
C100288,58,1970-05-05,Affluent,US,1,Low,0.026
C100930,26,1970-05-05,Mass,IN,0,Low,0.15
C102909,33,1970-05-06,Mass,IN,0,Low,0.403
C103585,41,1970-05-06,Mass,SG,0,High,0.095
C104656,69,1970-05-06,Mass,SG,0,Medium,0.095
C102884,54,1970-05-06,Mass,IN,1,Low,0.444
C103377,48,1970-05-06,Affluent,AE,1,Medium,0.276
C103220,70,1970-05-06,SME,US,0,Low,0.142
C105444,64,1970-05-06,Mass,CA,0,Medium,0.139
C103000,45,1970-05-06,SME,SG,1,Low,0.054
C104450,32,1970-05-06,Affluent,US,1,Medium,0.061
C104697,44,1970-05-06,Affluent,UK,1,High,0.181
C105913,64,1970-05-06,Affluent,CA,1,Low,0.088
C100942,72,1970-05-06,Mass,UK,1,Low,0.09
C102354,72,1970-05-06,Affluent,US,0,High,0.122
C104764,58,1970-05-06,Mass,US,1,Medium,0.041
C105788,66,1970-05-06,Mass,US,1,Low,0.055
C105593,53,1970-05-06,Mass,US,1,Low,0.109
C101698,41,1970-05-06,Mass,US,0,Medium,0.234
C105646,57,1970-05-06,Mass,UK,0,Medium,0.067
C105199,45,1970-05-06,Mass,IN,1,Medium,0.092
C103545,24,1970-05-06,Mass,US,0,Low,0.151
C103977,61,1970-05-06,Mass,US,1,High,0.316
C105014,60,1970-05-06,SME,SG,1,Medium,0.234
C100985,72,1970-05-06,SME,US,0,Low,0.323
C105278,64,1970-05-06,Mass,US,1,Low,0.344
C103107,49,1970-05-07,SME,US,0,Medium,0.071
C103165,55,1970-05-07,Mass,US,1,Low,0.258
C105726,25,1970-05-07,Mass,IN,1,Low,0.1
C100981,42,1970-05-07,Mass,UK,0,Medium,0.04
C103528,49,1970-05-07,Mass,UK,0,Low,0.12
C103262,60,1970-05-07,Mass,AE,1,Low,0.321
C105458,48,1970-05-07,Mass,IN,1,Medium,0.317
C103442,57,1970-05-07,Mass,US,1,Low,0.16
C104296,39,1970-05-07,Mass,US,0,Medium,0.333
C103497,76,1970-05-07,Affluent,US,1,Medium,0.08
C101473,74,1970-05-07,Mass,CA,1,Medium,0.009
C104550,28,1970-05-07,Mass,IN,0,Low,0.356
C104457,47,1970-05-07,Mass,US,1,Low,0.513
C104882,74,1970-05-07,Mass,AE,0,Low,0.232
C101457,64,1970-05-07,Mass,IN,1,Low,0.262
C101395,53,1970-05-07,Affluent,CA,1,Medium,0.005
C100264,68,1970-05-07,Affluent,AE,0,Low,0.28
C102748,35,1970-05-07,Mass,CA,0,Low,0.166
C103393,30,1970-05-07,Mass,US,0,Low,0.276
C102692,52,1970-05-07,Mass,US,1,Low,0.311
C100929,58,1970-05-07,Affluent,CA,1,Low,0.044
C104220,27,1970-05-07,Mass,US,1,Low,0.075
C105703,50,1970-05-07,Mass,IN,0,Low,0.06
C102400,44,1970-05-07,SME,UK,1,Low,0.369
C102178,76,1970-05-08,Mass,IN,1,Low,0.212
C103806,72,1970-05-08,Affluent,AE,0,Low,0.281
C100246,43,1970-05-08,Affluent,SG,1,Low,0.281
C101594,58,1970-05-08,Mass,US,0,Low,0.021
C101758,47,1970-05-08,Affluent,UK,0,High,0.051
C105836,29,1970-05-08,Affluent,SG,1,Low,0.288
C104054,50,1970-05-08,Mass,US,0,Low,0.129
C100923,50,1970-05-08,Affluent,US,1,Medium,0.013
C103322,51,1970-05-08,Mass,US,0,Low,0.157
C100268,24,1970-05-08,Mass,IN,0,Low,0.084
C100669,61,1970-05-08,SME,IN,1,High,0.516
C104256,61,1970-05-08,Mass,SG,1,Medium,0.375
C101910,26,1970-05-08,Mass,SG,0,Low,0.067
C104396,58,1970-05-08,Mass,US,0,Medium,0.062
C101152,66,1970-05-08,Affluent,AE,1,Low,0.071
C104918,47,1970-05-08,Mass,US,0,Low,0.084
C105772,21,1970-05-08,Mass,CA,0,Medium,0.153
C104500,18,1970-05-08,Affluent,UK,1,Medium,0.321
C102696,70,1970-05-08,Mass,AE,1,Medium,0.189
C102591,59,1970-05-08,Mass,US,0,Low,0.312
C105072,30,1970-05-08,Mass,US,0,Low,0.141
C101781,53,1970-05-08,Mass,AE,1,Low,0.132
C102413,21,1970-05-08,Affluent,US,1,Low,0.258
C103013,28,1970-05-08,Mass,UK,0,Low,0.007
C105238,48,1970-05-09,Affluent,US,1,Low,0.222
C102307,69,1970-05-09,Mass,US,0,Low,0.149
C103822,46,1970-05-09,Mass,US,1,Low,0.09
C100687,45,1970-05-09,Mass,CA,1,Medium,0.083
C101915,47,1970-05-09,Mass,US,1,Low,0.24
C105645,53,1970-05-09,Mass,US,0,High,0.101
C100612,43,1970-05-09,Mass,US,1,Low,0.221
C103071,63,1970-05-09,Affluent,US,1,Low,0.132
C103405,73,1970-05-09,Mass,SG,1,Low,0.457
C102267,26,1970-05-09,Mass,CA,0,Low,0.004
C105752,71,1970-05-09,Affluent,US,1,Medium,0.052
C102533,32,1970-05-09,Mass,US,1,Low,0.186
C100039,40,1970-05-09,Mass,IN,0,Low,0.159
C101898,43,1970-05-09,Affluent,US,1,Medium,0.137
C101649,40,1970-05-09,Mass,IN,1,Medium,0.389
C103471,34,1970-05-09,SME,CA,1,Low,0.039
C100258,21,1970-05-09,Mass,US,1,Low,0.061
C102924,25,1970-05-09,Affluent,US,1,Low,0.158
C102434,22,1970-05-09,Mass,US,0,Medium,0.257
C100847,42,1970-05-09,Mass,UK,1,Medium,0.184
C102822,56,1970-05-09,SME,AE,1,Medium,0.112
C104401,71,1970-05-09,Mass,US,0,Low,0.124
C105084,67,1970-05-09,Mass,AE,1,Low,0.26
C103954,75,1970-05-09,Mass,IN,0,Low,0.231
C103641,30,1970-05-10,Mass,UK,1,Medium,0.103
C101233,63,1970-05-10,Affluent,US,0,Low,0.079
C101127,62,1970-05-10,Mass,IN,1,Low,0.29
C103489,47,1970-05-10,Mass,IN,1,Medium,0.301
C101967,38,1970-05-10,Mass,IN,1,Medium,0.426
C100558,44,1970-05-10,Mass,IN,1,Low,0.157
C100904,71,1970-05-10,Mass,UK,0,Low,0.026
C102614,53,1970-05-10,Mass,IN,1,Low,0.093
C100484,36,1970-05-10,Affluent,UK,1,Low,0.205
C102211,29,1970-05-10,Mass,US,1,Medium,0.18
C101320,62,1970-05-10,Mass,AE,1,Low,0.178
C103332,58,1970-05-10,Mass,IN,1,Medium,0.105
C102555,25,1970-05-10,Mass,US,0,Medium,0.176
C100007,42,1970-05-10,Mass,US,0,Low,0.409
C102315,62,1970-05-10,Affluent,US,1,Low,0.098
C105078,70,1970-05-10,Mass,UK,0,Medium,0.475
C104384,20,1970-05-10,Mass,SG,0,Low,0.244
C104315,69,1970-05-10,Affluent,US,1,High,0.156
C105267,29,1970-05-10,Mass,US,1,Medium,0.427
C101450,19,1970-05-10,Mass,IN,1,Low,0.278
C101201,75,1970-05-10,Mass,US,0,Medium,0.163
C102426,76,1970-05-10,Mass,SG,0,Low,0.179
C102648,65,1970-05-10,Mass,US,1,Low,0.139
C101814,34,1970-05-10,Affluent,US,0,Medium,0.203
C102726,29,1970-05-11,Mass,CA,0,High,0.181
C100773,41,1970-05-11,Mass,US,0,Medium,0.227
C102274,43,1970-05-11,Mass,US,1,Low,0.481
C101011,61,1970-05-11,Affluent,US,1,Low,0.158
C104059,31,1970-05-11,SME,US,1,Medium,0.053
C103467,70,1970-05-11,Affluent,CA,1,Low,0.24
C101991,71,1970-05-11,Mass,AE,1,Low,0.234
C101277,54,1970-05-11,Affluent,US,1,Low,0.065
C101783,43,1970-05-11,Mass,US,0,Medium,0.28
C104253,69,1970-05-11,Mass,CA,0,Low,0.329
C100446,52,1970-05-11,Mass,US,0,Low,0.101
C100880,68,1970-05-11,Mass,US,1,Low,0.023
C104053,19,1970-05-11,Mass,SG,1,Medium,0.226
C105346,53,1970-05-11,Mass,US,1,Low,0.163
C102727,18,1970-05-11,Mass,UK,0,Low,0.236
C103048,45,1970-05-11,Affluent,US,0,Low,0.232
C100781,24,1970-05-11,Mass,IN,1,Low,0.074
C102651,66,1970-05-11,Affluent,US,1,Low,0.463
C105827,60,1970-05-11,Mass,UK,1,Low,0.316
C101749,47,1970-05-11,Affluent,US,0,Low,0.146
C102126,62,1970-05-11,Mass,CA,0,Low,0.271
C104421,50,1970-05-11,Mass,SG,1,Low,0.041
C102791,35,1970-05-11,Mass,US,1,Medium,0.292
C102423,21,1970-05-11,Mass,US,1,Medium,0.275
C105857,59,1970-05-12,SME,US,0,Medium,0.335
C105168,62,1970-05-12,Mass,US,1,Low,0.249
C100883,76,1970-05-12,Mass,US,0,Medium,0.049
C103357,49,1970-05-12,Mass,US,1,Low,0.176
C101091,55,1970-05-12,Affluent,US,1,Low,0.28
C105622,47,1970-05-12,Mass,IN,1,Medium,0.027
C105128,37,1970-05-12,SME,IN,0,Low,0.109
C100531,36,1970-05-12,Mass,IN,1,Medium,0.079
C103590,35,1970-05-12,Mass,US,1,Low,0.311
C102438,25,1970-05-12,Mass,US,1,Low,0.116
C104861,22,1970-05-12,Mass,US,0,Low,0.427
C105064,62,1970-05-12,Affluent,CA,0,Low,0.214
C103955,44,1970-05-12,Mass,IN,1,Medium,0.33
C104966,33,1970-05-12,Affluent,SG,1,High,0.102
C102290,46,1970-05-12,Mass,IN,1,Low,0.161
C101727,51,1970-05-12,Affluent,UK,1,Medium,0.237
C100610,45,1970-05-12,Mass,IN,0,Medium,0.357
C100570,18,1970-05-12,Mass,US,0,Medium,0.322
C103774,26,1970-05-12,Mass,UK,1,Low,0.146
C101317,33,1970-05-12,Mass,SG,1,Medium,0.271
C100343,35,1970-05-12,Affluent,US,1,Low,0.157
C100587,19,1970-05-12,Affluent,CA,1,Medium,0.409
C104677,70,1970-05-12,Mass,US,1,Low,0.014
C100636,54,1970-05-12,SME,IN,0,Low,0.073
C100434,40,1970-05-13,Affluent,CA,1,Medium,0.103
C101903,74,1970-05-13,Mass,US,0,High,0.238
C100097,44,1970-05-13,Mass,AE,0,Low,0.07
C104928,36,1970-05-13,Mass,US,0,Low,0.128
C103425,69,1970-05-13,Mass,US,1,Medium,0.046
C104420,57,1970-05-13,Affluent,US,1,Medium,0.037
C102069,64,1970-05-13,Mass,UK,1,Medium,0.207
C101537,32,1970-05-13,Mass,US,1,High,0.285
C103206,18,1970-05-13,Mass,US,1,Low,0.132
C104546,26,1970-05-13,Mass,US,1,Low,0.433
C104771,51,1970-05-13,Mass,US,1,Low,0.491
C103323,42,1970-05-13,Mass,IN,1,Medium,0.188
C101517,34,1970-05-13,Affluent,IN,0,High,0.224
C100965,27,1970-05-13,Mass,IN,0,Medium,0.482
C105275,66,1970-05-13,Mass,AE,1,High,0.241
C100528,77,1970-05-13,Mass,IN,1,Low,0.11
C100176,19,1970-05-13,Mass,US,1,Medium,0.455
C102470,49,1970-05-13,Affluent,SG,1,Medium,0.104
C104521,20,1970-05-13,Mass,US,1,Low,0.277
C103599,66,1970-05-13,Mass,US,1,Medium,0.013
C103001,42,1970-05-13,Mass,US,0,Medium,0.201
C105865,40,1970-05-13,Affluent,SG,1,Low,0.556
C100572,53,1970-05-13,Mass,US,0,Low,0.289
C103265,60,1970-05-13,Mass,IN,1,Low,0.048
C100592,37,1970-05-14,Affluent,UK,1,Low,0.146
C104974,48,1970-05-14,Mass,US,1,Low,0.026
C103062,23,1970-05-14,Mass,UK,1,High,0.007
C103482,71,1970-05-14,Mass,IN,1,Low,0.064
C102374,45,1970-05-14,Affluent,US,1,Low,0.044
C103064,32,1970-05-14,Mass,US,0,Low,0.276
C105627,70,1970-05-14,Mass,US,1,Medium,0.656
C104332,20,1970-05-14,Affluent,US,0,Low,0.15
C103656,24,1970-05-14,Mass,AE,0,Low,0.038
C102208,19,1970-05-14,Affluent,IN,0,Medium,0.113
C104416,31,1970-05-14,Mass,US,1,Medium,0.167
C102492,58,1970-05-14,Mass,IN,1,Low,0.338
C103901,20,1970-05-14,Mass,AE,0,High,0.089
C100383,52,1970-05-14,Mass,US,1,Low,0.267
C100852,48,1970-05-14,Mass,IN,0,Low,0.104
C101880,50,1970-05-14,Affluent,AE,1,Medium,0.093
C100370,45,1970-05-14,Mass,US,1,Low,0.171
C103362,66,1970-05-14,Affluent,UK,1,Medium,0.057
C104231,65,1970-05-14,SME,US,0,Low,0.22
C105204,18,1970-05-14,Mass,UK,1,Low,0.186
C105170,22,1970-05-14,Affluent,AE,1,Low,0.012
C105957,35,1970-05-14,Mass,US,1,Low,0.394
C101105,61,1970-05-14,Mass,US,0,Medium,0.057
C104684,72,1970-05-14,Mass,US,1,High,0.156
C102361,42,1970-05-15,SME,IN,0,Low,0.044
C105153,40,1970-05-15,Mass,IN,1,Medium,0.204
C101336,37,1970-05-15,Mass,US,1,Medium,0.278
C102189,74,1970-05-15,Mass,IN,1,Low,0.188
C105502,20,1970-05-15,Mass,AE,1,Medium,0.25
C105403,62,1970-05-15,Affluent,UK,0,Low,0.103
C104848,77,1970-05-15,Mass,UK,0,High,0.3
C102246,73,1970-05-15,Mass,IN,0,Low,0.074
C105974,22,1970-05-15,Mass,IN,0,Low,0.344
C105811,67,1970-05-15,Mass,US,0,Medium,0.041
C101171,74,1970-05-15,Affluent,AE,0,Low,0.061
C103992,32,1970-05-15,Mass,AE,0,Medium,0.131
C103808,64,1970-05-15,Mass,US,0,Low,0.126
C101422,74,1970-05-15,Affluent,IN,1,High,0.396
C102686,75,1970-05-15,Affluent,US,1,Medium,0.091
C105380,30,1970-05-15,Affluent,US,1,Low,0.314
C103318,68,1970-05-15,Mass,IN,1,Low,0.068
C105813,18,1970-05-15,Affluent,IN,1,Low,0.134
C105707,63,1970-05-15,SME,SG,1,Medium,0.205
C101464,37,1970-05-15,Mass,AE,1,Low,0.191
C100874,18,1970-05-15,Mass,US,1,Low,0.236
C102297,72,1970-05-15,Affluent,US,1,Medium,0.313
C102643,30,1970-05-15,SME,CA,0,Medium,0.017
C103945,39,1970-05-15,Mass,UK,0,Low,0.146
C105190,67,1970-05-16,Mass,UK,1,Low,0.13
C101251,22,1970-05-16,Mass,US,1,Medium,0.145
C103326,22,1970-05-16,Mass,IN,1,Low,0.114
C100840,56,1970-05-16,Mass,US,0,High,0.254
C104228,26,1970-05-16,Mass,US,0,Medium,0.263
C100581,27,1970-05-16,Affluent,UK,0,Low,0.034
C100204,65,1970-05-16,Mass,US,0,Low,0.192
C101641,37,1970-05-16,Affluent,US,1,Low,0.161
C102014,24,1970-05-16,Mass,IN,0,Low,0.221
C100905,47,1970-05-16,Affluent,US,0,Medium,0.171
C100631,45,1970-05-16,Mass,SG,1,Medium,0.044
C104244,30,1970-05-16,Mass,UK,1,Low,0.15
C101974,47,1970-05-16,Mass,US,0,Low,0.356
C100162,49,1970-05-16,Mass,AE,1,Medium,0.156
C104304,69,1970-05-16,Mass,US,1,Medium,0.194
C104055,65,1970-05-16,Mass,US,0,Low,0.039
C105388,29,1970-05-16,Mass,US,0,High,0.263
C103513,45,1970-05-16,Mass,CA,1,Low,0.188
C100617,66,1970-05-16,Mass,US,1,High,0.06
C100875,70,1970-05-16,Affluent,IN,1,Medium,0.058
C101431,21,1970-05-16,Mass,IN,0,Low,0.455
C102973,63,1970-05-16,Mass,US,0,Medium,0.383
C105362,62,1970-05-16,Mass,US,0,Low,0.152
C100547,40,1970-05-16,Mass,UK,1,Low,0.258
C104871,51,1970-05-17,Mass,IN,0,Low,0.299
C105449,25,1970-05-17,Affluent,US,0,Low,0.164
C105048,26,1970-05-17,Affluent,CA,0,Low,0.311
C103381,63,1970-05-17,Affluent,US,0,Low,0.437
C105809,33,1970-05-17,Affluent,CA,1,Low,0.013
C105702,29,1970-05-17,Mass,US,0,Low,0.128
C104890,25,1970-05-17,Mass,US,0,Low,0.099
C102856,60,1970-05-17,Mass,CA,1,Medium,0.136
C101861,56,1970-05-17,Mass,US,0,High,0.153
C102659,54,1970-05-17,Mass,UK,0,Medium,0.364
C105505,63,1970-05-17,Affluent,US,0,Low,0.059
C100640,18,1970-05-17,Affluent,IN,1,Low,0.172
C105107,42,1970-05-17,SME,AE,1,Medium,0.191
C101009,65,1970-05-17,Affluent,US,1,Low,0.075
C105862,19,1970-05-17,SME,UK,0,Medium,0.268
C100637,49,1970-05-17,SME,CA,0,Low,0.048
C104899,62,1970-05-17,Mass,AE,0,Low,0.269
C104504,51,1970-05-17,Affluent,US,1,Medium,0.462
C102308,59,1970-05-17,Mass,SG,1,Low,0.182
C104168,18,1970-05-17,Mass,US,1,Low,0.056
C103145,21,1970-05-17,Mass,US,0,Medium,0.166
C103781,56,1970-05-17,Mass,SG,0,Low,0.074
C102096,43,1970-05-17,Mass,US,1,Low,0.084
C105519,74,1970-05-17,SME,US,1,Medium,0.48
C101956,62,1970-05-18,Mass,US,1,Low,0.285
C101372,40,1970-05-18,Mass,CA,0,Low,0.097
C104022,67,1970-05-18,Mass,SG,1,Low,0.107
C100921,31,1970-05-18,Mass,CA,1,Low,0.158
C100546,41,1970-05-18,Mass,US,0,Low,0.413
C101449,74,1970-05-18,Mass,CA,1,Low,0.264
C102804,35,1970-05-18,Mass,US,0,Medium,0.075
C102610,76,1970-05-18,SME,CA,0,Low,0.087
C101900,31,1970-05-18,Affluent,US,1,Low,0.253
C102757,23,1970-05-18,Affluent,AE,0,Low,0.216
C102028,44,1970-05-18,Mass,US,1,High,0.465
C102301,47,1970-05-18,Mass,UK,0,Low,0.21
C101885,66,1970-05-18,Affluent,US,1,Low,0.128
C101642,40,1970-05-18,Mass,US,1,Low,0.234
C100972,44,1970-05-18,Mass,US,1,Low,0.589
C105764,40,1970-05-18,Mass,US,1,Medium,0.149
C102097,63,1970-05-18,SME,SG,1,Low,0.329
C105208,54,1970-05-18,Mass,US,0,High,0.087
C104575,72,1970-05-18,Mass,AE,1,Medium,0.137
C105490,29,1970-05-18,Mass,US,1,Low,0.026
C105958,60,1970-05-18,Mass,US,0,Medium,0.334
C100836,56,1970-05-18,Mass,US,1,Low,0.032
C100601,58,1970-05-18,Mass,UK,0,Low,0.209
C102184,64,1970-05-18,Mass,US,0,Medium,0.26
C104768,38,1970-05-19,SME,IN,1,High,0.314
C103516,76,1970-05-19,Mass,US,0,Low,0.008
C105149,63,1970-05-19,SME,IN,1,High,0.512
C101582,44,1970-05-19,Affluent,SG,1,Low,0.48
C105101,74,1970-05-19,Affluent,US,0,Low,0.103
C103583,41,1970-05-19,Mass,SG,1,Medium,0.536
C103858,34,1970-05-19,Affluent,US,1,Medium,0.429
C101070,68,1970-05-19,Mass,US,1,Medium,0.34
C101775,71,1970-05-19,Mass,AE,1,Low,0.128
C105763,65,1970-05-19,Affluent,IN,1,Low,0.124
C101283,41,1970-05-19,Affluent,UK,1,Low,0.382
C104987,68,1970-05-19,Mass,UK,1,High,0.244
C104884,19,1970-05-19,Affluent,CA,1,Low,0.26
C105699,33,1970-05-19,Affluent,SG,1,Low,0.129
C101836,49,1970-05-19,Mass,US,0,Low,0.004
C105452,53,1970-05-19,Mass,UK,0,Low,0.368
C101019,56,1970-05-19,Mass,US,1,Low,0.445
C100970,47,1970-05-19,Mass,US,1,Low,0.4
C101326,76,1970-05-19,Mass,US,0,Medium,0.065
C103333,21,1970-05-19,Mass,US,0,Low,0.371
C100475,72,1970-05-19,Affluent,US,1,Medium,0.114
C102810,59,1970-05-19,Mass,IN,0,Medium,0.042
C105608,48,1970-05-19,Mass,US,1,Medium,0.237
C101651,75,1970-05-19,Mass,US,0,Low,0.118
C105569,31,1970-05-20,Mass,US,1,Low,0.161
C105121,65,1970-05-20,Mass,SG,1,Medium,0.135
C102528,20,1970-05-20,Mass,IN,1,Low,0.091
C103691,28,1970-05-20,Affluent,AE,1,Low,0.231
C104509,53,1970-05-20,Mass,US,0,Medium,0.232
C104086,60,1970-05-20,Mass,US,1,Low,0.089
C101373,35,1970-05-20,Affluent,US,1,Low,0.132
C100739,54,1970-05-20,Mass,US,1,Low,0.3
C104608,63,1970-05-20,Mass,US,1,Medium,0.289
C105802,21,1970-05-20,Mass,US,0,Low,0.374
C100867,25,1970-05-20,Mass,US,0,Medium,0.338
C102974,28,1970-05-20,SME,US,1,Low,0.348
C101140,45,1970-05-20,Mass,UK,1,Low,0.513
C100997,43,1970-05-20,Mass,US,0,Low,0.128
C101337,60,1970-05-20,Affluent,US,0,Low,0.42
C100541,55,1970-05-20,Mass,UK,0,Medium,0.173
C101099,53,1970-05-20,Mass,UK,1,Low,0.037
C101132,29,1970-05-20,Mass,US,0,Medium,0.171
C105816,66,1970-05-20,Mass,US,1,Medium,0.31
C105927,69,1970-05-20,Affluent,AE,1,Medium,0.018
C102258,40,1970-05-20,Mass,IN,1,Low,0.17
C105973,56,1970-05-20,Affluent,US,1,Low,0.372
C102962,38,1970-05-20,Mass,US,1,Medium,0.103
C100059,26,1970-05-20,Mass,CA,0,Low,0.079
C103259,66,1970-05-21,Mass,CA,1,Low,0.19
C104083,43,1970-05-21,Mass,IN,0,Low,0.253
C101938,32,1970-05-21,Affluent,AE,1,Low,0.101
C103650,40,1970-05-21,Mass,US,1,Low,0.13
C105923,50,1970-05-21,Affluent,UK,0,Low,0.016
C103395,41,1970-05-21,Affluent,US,1,Low,0.129
C102813,53,1970-05-21,Mass,US,1,Low,0.066
C105996,47,1970-05-21,SME,US,1,High,0.236
C105656,24,1970-05-21,Mass,US,1,Low,0.103
C101078,43,1970-05-21,Mass,UK,0,Low,0.449
C104532,48,1970-05-21,Affluent,UK,1,Low,0.151
C105831,39,1970-05-21,Mass,US,1,Low,0.199
C104272,26,1970-05-21,Mass,US,1,Medium,0.129
C104283,20,1970-05-21,Mass,IN,1,Medium,0.307
C105099,49,1970-05-21,Mass,CA,1,Low,0.337
C102630,74,1970-05-21,Mass,US,0,Low,0.105
C104801,71,1970-05-21,Mass,CA,1,Low,0.259
C103524,51,1970-05-21,Mass,IN,1,Medium,0.293
C103563,74,1970-05-21,Mass,UK,1,Low,0.163
C100940,32,1970-05-21,Mass,US,1,Low,0.307
C101080,39,1970-05-21,Mass,CA,1,Low,0.14
C100187,30,1970-05-21,Mass,US,0,Low,0.113
C103722,55,1970-05-21,Affluent,US,1,Low,0.22
C105613,33,1970-05-21,Mass,US,0,Low,0.186
C102085,28,1970-05-22,Mass,IN,0,Low,0.023
C102249,41,1970-05-22,Affluent,UK,0,Low,0.101
C103688,51,1970-05-22,Mass,IN,0,High,0.043
C105868,62,1970-05-22,Mass,US,1,Medium,0.028
C102023,26,1970-05-22,Affluent,AE,1,Low,0.115
C103794,51,1970-05-22,Mass,US,0,Low,0.044
C101492,68,1970-05-22,Mass,US,1,Medium,0.23
C104601,65,1970-05-22,Mass,UK,0,Low,0.308
C104040,68,1970-05-22,Mass,US,0,Medium,0.236
C100226,31,1970-05-22,Mass,IN,1,Low,0.092
C101013,70,1970-05-22,SME,IN,1,Low,0.084
C102583,34,1970-05-22,Affluent,IN,1,Low,0.138
C101929,65,1970-05-22,Mass,US,0,High,0.169
C104215,58,1970-05-22,SME,US,1,Medium,0.357
C105382,61,1970-05-22,Mass,US,1,Low,0.149
C101404,63,1970-05-22,Mass,UK,1,Medium,0.019
C102179,52,1970-05-22,Mass,SG,1,Medium,0.085
C100697,55,1970-05-22,Mass,SG,0,Medium,0.055
C101124,42,1970-05-22,SME,US,0,High,0.055
C103282,38,1970-05-22,Mass,IN,1,High,0.082
C103960,45,1970-05-22,Mass,US,1,Medium,0.208
C104110,75,1970-05-22,Mass,SG,1,Low,0.233
C101778,56,1970-05-22,Mass,US,1,Low,0.124
C102634,42,1970-05-22,Mass,US,0,Low,0.051
C103091,63,1970-05-23,Mass,CA,1,Low,0.099
C104047,69,1970-05-23,Affluent,UK,1,Low,0.09
C101037,44,1970-05-23,Mass,US,1,Low,0.1
C104994,24,1970-05-23,Affluent,US,1,Low,0.215
C102256,19,1970-05-23,Mass,US,1,Low,0.104
C103773,42,1970-05-23,Mass,UK,0,Medium,0.519
C105929,20,1970-05-23,Mass,AE,1,Medium,0.183
C100313,20,1970-05-23,Mass,IN,0,Low,0.188
C102649,23,1970-05-23,Affluent,US,1,Low,0.159
C102281,49,1970-05-23,Mass,US,1,Low,0.162
C103693,45,1970-05-23,Mass,US,1,Low,0.094
C104287,55,1970-05-23,Mass,US,1,Medium,0.253
