transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label,triage_score,priority_tier,investigation_sla_hours,manual_review_outcome
T102696,2025-02-20 20:03:00,C102696,M102696,Card Not Present,42.08,GB,0,0.362,1,0,2,149.6,0.225,1,1,0,36.7,Review Later,48,Cleared
T102697,2025-02-26 05:30:00,C102697,M102697,P2P,49.0,BR,14,0.168,0,0,0,2652.8,0.637,0,1,0,46.1,Medium,12,Cleared
T102698,2025-01-22 06:54:00,C102698,M102698,Card Present,303.11,GB,1,0.37,0,2,5,1127.2,0.02,1,1,0,50.5,Medium,12,False Positive
T102699,2025-01-18 17:35:00,C102699,M102699,Card Not Present,48.09,AE,9,0.214,0,1,2,3641.4,0.148,0,1,0,34.4,Review Later,48,False Positive
T102700,2025-04-07 05:46:00,C102700,M102700,Wire,38.61,DE,21,0.414,0,0,2,245.5,0.625,0,1,0,46.5,Medium,12,False Positive
T102701,2025-02-09 22:16:00,C102701,M102701,Online Banking,26.69,BR,16,0.129,0,1,2,6740.4,0.686,0,1,1,40.3,Medium,12,Confirmed Fraud
T102702,2025-01-06 16:32:00,C102702,M102702,Card Present,16.29,BR,21,0.704,0,1,3,736.0,0.625,0,1,0,44.2,Medium,12,Cleared
T102703,2025-03-27 11:05:00,C102703,M102703,Online Banking,68.41,BR,4,0.084,0,2,9,9406.4,0.247,1,1,1,48.7,Medium,12,Blocked
T102704,2025-02-23 01:06:00,C102704,M102704,P2P,53.49,US,1,0.776,1,2,5,26.5,0.117,1,1,0,28.3,Review Later,48,False Positive
T102705,2025-02-09 20:23:00,C102705,M102705,P2P,6.09,AE,12,0.422,1,1,2,1940.0,0.618,0,1,1,37.2,Review Later,48,Confirmed Fraud
T102706,2025-01-01 12:04:00,C102706,M102706,P2P,59.15,UK,3,0.656,0,0,1,24.0,0.183,1,1,0,29.3,Review Later,48,Cleared
T102707,2025-01-15 08:52:00,C102707,M102707,Card Not Present,169.48,AE,2,0.302,0,3,3,5048.6,0.068,1,1,0,45.6,Medium,12,False Positive
T102708,2025-04-12 06:06:00,C102708,M102708,Card Not Present,67.75,GB,5,0.276,0,0,6,3406.0,0.168,1,1,0,39.6,Review Later,48,Cleared
T102709,2025-02-07 22:01:00,C102709,M102709,Card Present,284.71,BR,23,0.19,0,4,5,7230.9,0.177,1,1,0,50.9,Medium,12,False Positive
T102710,2025-01-07 17:27:00,C102710,M102710,P2P,384.51,SG,1,0.182,1,2,5,0.2,0.071,1,1,0,36.1,Review Later,48,False Positive
T102711,2025-02-01 14:57:00,C102711,M102711,Card Not Present,127.37,AE,7,0.159,0,1,1,7354.6,0.052,0,1,0,41.2,Medium,12,False Positive
T102712,2025-03-02 11:33:00,C102712,M102712,P2P,61.17,IN,3,0.365,0,2,6,821.4,0.074,1,1,0,37.5,Review Later,48,False Positive
T102713,2025-03-06 04:57:00,C102713,M102713,Card Not Present,28.9,SG,15,0.156,0,1,11,1426.6,0.425,0,1,1,44.8,Medium,12,Confirmed Fraud
T102714,2025-03-13 23:11:00,C102714,M102714,Card Not Present,134.41,DE,0,0.313,0,1,2,3467.0,0.114,1,1,0,45.5,Medium,12,Cleared
T102715,2025-02-24 06:44:00,C102715,M102715,Card Not Present,37.16,IN,3,0.385,0,4,5,1257.9,0.508,1,1,0,42.7,Medium,12,Cleared
T102716,2025-01-07 22:18:00,C102716,M102716,Online Banking,40.73,BR,6,0.24,1,0,3,6259.4,0.519,0,1,0,41.8,Medium,12,False Positive
T102717,2025-01-28 11:46:00,C102717,M102717,P2P,16.71,BR,10,0.38,1,1,2,11136.0,0.319,0,1,0,31.7,Review Later,48,Cleared
T102718,2025-02-22 03:43:00,C102718,M102718,Card Not Present,69.06,SG,3,0.327,1,0,0,3996.7,0.44,1,1,0,47.3,Medium,12,False Positive
T102719,2025-01-10 04:49:00,C102719,M102719,Card Not Present,28.25,NG,13,0.458,0,0,3,1896.2,0.187,0,1,0,33.3,Review Later,48,Cleared
T102720,2025-01-19 18:09:00,C102720,M102720,Online Banking,8.76,BR,0,0.019,1,2,3,1745.7,0.163,1,1,1,20.4,Review Later,48,Confirmed Fraud
T102721,2025-03-05 22:47:00,C102721,M102721,Card Present,49.91,DE,3,0.225,1,1,4,3017.5,0.012,1,1,0,31.5,Review Later,48,False Positive
T102722,2025-03-23 18:49:00,C102722,M102722,Card Not Present,165.47,BR,11,0.768,0,2,2,2494.8,0.203,0,1,0,55.8,Medium,12,False Positive
T102723,2025-03-17 21:49:00,C102723,M102723,P2P,13.1,BR,19,0.185,0,2,4,1515.7,0.365,0,1,0,29.0,Review Later,48,False Positive
T102724,2025-01-11 10:24:00,C102724,M102724,P2P,99.54,GB,19,0.328,1,3,6,1523.2,0.052,0,1,0,41.6,Medium,12,False Positive
T102725,2025-04-05 16:33:00,C102725,M102725,Card Present,405.7,NG,20,0.029,0,2,7,2938.4,0.264,0,1,0,54.1,Medium,12,False Positive
T102726,2025-03-25 06:05:00,C102726,M102726,Card Not Present,430.95,GB,3,0.351,0,1,5,3681.4,0.247,1,1,1,58.8,Medium,12,Escalated
T102727,2025-01-26 18:31:00,C102727,M102727,Card Present,70.52,NG,5,0.487,1,2,5,616.8,0.117,1,1,0,41.9,Medium,12,Cleared
T102728,2025-04-26 12:29:00,C102728,M102728,P2P,453.62,AE,21,0.075,0,2,7,1088.5,0.206,0,1,0,54.1,Medium,12,False Positive
T102729,2025-01-07 19:27:00,C102729,M102729,Card Present,54.95,US,11,0.081,0,1,3,2255.4,0.554,0,1,0,44.2,Medium,12,False Positive
T102730,2025-04-16 15:01:00,C102730,M102730,P2P,74.48,GB,1,0.397,0,1,4,10429.3,0.216,1,1,0,43.8,Medium,12,Cleared
T102731,2025-01-29 22:22:00,C102731,M102731,Online Banking,17.68,IN,1,0.521,0,1,5,4053.8,0.475,1,1,1,38.0,Review Later,48,Escalated
T102732,2025-01-25 13:09:00,C102732,M102732,P2P,36.5,GB,7,0.368,1,1,5,1363.9,0.66,0,1,1,46.0,Medium,12,Escalated
T102733,2025-02-19 05:56:00,C102733,M102733,Card Not Present,34.66,BR,23,0.286,0,0,0,2097.9,0.269,1,1,0,34.5,Review Later,48,False Positive
T102734,2025-03-11 22:20:00,C102734,M102734,Wire,45.26,CA,23,0.238,0,4,5,93.1,0.053,1,1,0,16.5,Review Later,48,Cleared
T102735,2025-01-09 06:43:00,C102735,M102735,P2P,35.71,IN,5,0.039,0,2,7,2608.3,0.143,1,1,0,27.9,Review Later,48,False Positive
T102736,2025-01-14 19:14:00,C102736,M102736,Card Not Present,465.17,AE,3,0.587,1,0,2,1042.3,0.079,1,1,1,58.7,Medium,12,Blocked
T102737,2025-01-26 18:05:00,C102737,M102737,Online Banking,43.27,BR,5,0.159,0,4,7,3379.3,0.25,1,1,0,34.6,Review Later,48,False Positive
T102738,2025-04-29 11:20:00,C102738,M102738,Card Present,81.97,DE,23,0.213,1,1,2,3952.0,0.054,1,1,0,38.0,Review Later,48,False Positive
T102739,2025-01-31 05:37:00,C102739,M102739,Card Not Present,112.46,NG,0,0.377,1,1,2,3481.1,0.281,1,1,0,49.2,Medium,12,False Positive
T102740,2025-04-25 11:54:00,C102740,M102740,P2P,56.73,DE,17,0.393,1,1,2,2417.0,0.308,0,1,0,43.1,Medium,12,False Positive
T102741,2025-02-06 13:15:00,C102741,M102741,P2P,861.22,US,6,0.247,1,0,1,12.0,0.134,0,1,0,41.7,Medium,12,False Positive
T102742,2025-04-02 00:51:00,C102742,M102742,Card Present,37.47,SG,23,0.37,0,4,5,1401.8,0.071,1,1,1,31.7,Review Later,48,Confirmed Fraud
T102743,2025-03-23 08:40:00,C102743,M102743,P2P,68.92,BR,2,0.75,0,1,5,1562.3,0.134,1,1,0,45.9,Medium,12,False Positive
T102744,2025-01-11 19:44:00,C102744,M102744,Card Present,69.15,SG,19,0.69,0,4,11,4.2,0.487,0,1,0,48.9,Medium,12,False Positive
T102745,2025-04-10 18:20:00,C102745,M102745,Online Banking,100.34,IN,5,0.344,1,1,3,581.8,0.021,1,1,0,41.1,Medium,12,Cleared
T102746,2025-02-26 03:26:00,C102746,M102746,P2P,115.55,GB,3,0.437,0,0,2,4332.6,0.137,1,1,1,46.8,Medium,12,Confirmed Fraud
T102747,2025-01-29 17:43:00,C102747,M102747,Card Present,93.62,DE,2,0.803,0,2,2,1910.4,0.183,1,1,0,51.5,Medium,12,False Positive
T102748,2025-03-28 20:32:00,C102748,M102748,Card Present,924.99,IN,23,0.272,0,2,5,1480.1,0.136,1,1,0,57.2,Medium,12,Cleared
T102749,2025-04-20 13:40:00,C102749,M102749,Card Present,254.88,US,2,0.123,1,1,5,31.4,0.354,1,1,0,37.5,Review Later,48,Cleared
T102750,2025-03-21 10:38:00,C102750,M102750,Card Not Present,141.78,IN,8,0.123,1,2,6,5390.2,0.443,0,1,0,51.2,Medium,12,False Positive
T102751,2025-01-19 22:21:00,C102751,M102751,Card Present,27.52,US,5,0.352,0,0,3,1605.0,0.02,1,1,1,27.3,Review Later,48,Escalated
T102752,2025-02-21 00:17:00,C102752,M102752,P2P,156.91,GB,5,0.261,0,0,1,1928.2,0.067,1,1,0,44.6,Medium,12,False Positive
T102753,2025-01-26 23:22:00,C102753,M102753,Card Not Present,96.19,SG,10,0.114,0,1,7,2126.8,0.1,0,1,0,39.4,Review Later,48,False Positive
T102754,2025-01-04 22:43:00,C102754,M102754,Card Present,405.36,GB,9,0.133,0,1,4,1440.6,0.114,0,1,0,51.9,Medium,12,Cleared
T102755,2025-01-07 09:53:00,C102755,M102755,P2P,16.08,IN,1,0.363,0,2,4,2774.9,0.163,1,1,0,27.5,Review Later,48,False Positive
T102756,2025-02-27 15:43:00,C102756,M102756,Card Not Present,393.95,DE,1,0.1,0,1,3,1235.8,0.618,1,1,0,63.7,Medium,12,False Positive
T102757,2025-03-01 06:20:00,C102757,M102757,P2P,112.23,SG,4,0.256,1,0,1,11.0,0.686,1,1,0,42.5,Medium,12,Cleared
T102758,2025-01-27 04:33:00,C102758,M102758,Card Not Present,168.04,BR,3,0.443,0,2,4,1813.5,0.054,1,1,0,47.3,Medium,12,Cleared
T102759,2025-03-16 15:17:00,C102759,M102759,Online Banking,13.43,SG,3,0.131,0,2,7,2919.9,0.561,1,1,1,33.1,Review Later,48,Blocked
T102760,2025-03-02 15:02:00,C102760,M102760,Card Not Present,40.33,BR,23,0.203,0,0,3,2722.5,0.578,1,1,0,42.6,Medium,12,Cleared
T102761,2025-03-10 20:03:00,C102761,M102761,Card Present,32.54,AE,23,0.525,0,2,4,6014.6,0.247,1,1,0,36.9,Review Later,48,Cleared
T102762,2025-03-29 12:23:00,C102762,M102762,P2P,486.51,SG,22,0.044,1,1,2,3708.4,0.191,0,1,1,53.7,Medium,12,Escalated
T102763,2025-03-15 12:46:00,C102763,M102763,P2P,93.73,US,10,0.281,1,1,2,7.0,0.251,0,1,0,30.4,Review Later,48,False Positive
T102764,2025-01-04 09:35:00,C102764,M102764,P2P,357.68,NG,14,0.122,0,3,3,1348.3,0.313,0,1,1,55.7,Medium,12,Confirmed Fraud
T102765,2025-01-16 03:48:00,C102765,M102765,P2P,67.83,IN,4,0.147,1,1,5,1.4,0.282,1,1,0,25.5,Review Later,48,False Positive
T102766,2025-01-16 11:56:00,C102766,M102766,Online Banking,52.81,US,10,0.701,0,0,3,2281.0,0.366,0,1,1,48.2,Medium,12,Confirmed Fraud
T102767,2025-03-22 10:14:00,C102767,M102767,Card Present,423.17,US,2,0.091,1,0,2,36.6,0.271,1,1,1,40.4,Medium,12,Escalated
T102768,2025-02-01 08:50:00,C102768,M102768,Online Banking,18.3,BR,4,0.42,1,0,0,8832.1,0.117,1,1,0,27.8,Review Later,48,Cleared
T102769,2025-03-22 16:33:00,C102769,M102769,Card Present,13.38,GB,18,0.194,1,1,3,2094.2,0.117,0,1,0,22.9,Review Later,48,False Positive
T102770,2025-01-18 18:09:00,C102770,M102770,P2P,105.23,US,2,0.267,1,1,2,1635.6,0.075,1,1,0,41.8,Medium,12,Cleared
T102771,2025-04-13 12:46:00,C102771,M102771,Card Present,300.86,UK,13,0.185,0,5,10,1.7,0.637,0,1,0,58.0,Medium,12,False Positive
T102772,2025-02-25 12:48:00,C102772,M102772,Online Banking,302.13,AE,4,0.548,0,3,5,143.6,0.232,1,1,0,58.5,Medium,12,Cleared
T102773,2025-03-07 03:03:00,C102773,M102773,Online Banking,113.06,US,21,0.266,0,2,5,1341.9,0.091,0,1,0,42.9,Medium,12,False Positive
T102774,2025-01-21 13:54:00,C102774,M102774,P2P,116.32,DE,2,0.464,0,0,4,1155.8,0.449,1,1,0,55.0,Medium,12,Cleared
T102775,2025-04-28 09:02:00,C102775,M102775,P2P,30.22,BR,20,0.236,1,0,1,1849.9,0.44,0,1,0,36.8,Review Later,48,False Positive
T102776,2025-03-13 21:18:00,C102776,M102776,Online Banking,31.82,NG,5,0.268,0,2,3,1489.4,0.097,1,1,0,29.1,Review Later,48,Cleared
T102777,2025-02-24 10:33:00,C102777,M102777,P2P,17.21,CA,12,0.216,0,4,9,0.6,0.686,0,1,1,33.6,Review Later,48,Confirmed Fraud
T102778,2025-04-26 08:44:00,C102778,M102778,Card Present,1222.6,US,20,0.654,0,1,3,9.1,0.068,0,1,1,46.4,Medium,12,Blocked
T102779,2025-03-29 15:59:00,C102779,M102779,Card Not Present,170.1,AE,5,0.338,0,2,5,7336.0,0.078,1,1,0,46.4,Medium,12,False Positive
T102780,2025-04-15 21:19:00,C102780,M102780,Wire,11.28,IN,20,0.263,0,1,4,3439.2,0.198,0,1,0,25.4,Review Later,48,Cleared
T102781,2025-04-11 08:16:00,C102781,M102781,Card Not Present,37.63,IN,19,0.502,1,0,2,3294.2,0.171,0,1,0,36.3,Review Later,48,False Positive
T102782,2025-03-14 10:22:00,C102782,M102782,P2P,132.35,US,15,0.29,0,1,2,1422.9,0.415,0,1,0,52.5,Medium,12,False Positive
T102783,2025-02-20 12:05:00,C102783,M102783,Wire,147.85,US,18,0.662,0,0,3,5.9,0.475,0,1,0,45.4,Medium,12,False Positive
T102784,2025-03-23 01:11:00,C102784,M102784,Card Not Present,103.92,SG,4,0.233,0,1,3,1132.5,0.329,1,1,0,47.5,Medium,12,Cleared
T102785,2025-03-24 18:16:00,C102785,M102785,Card Not Present,295.85,US,10,0.293,0,1,3,1428.7,0.121,0,1,0,51.6,Medium,12,False Positive
T102786,2025-01-11 10:23:00,C102786,M102786,P2P,626.96,SG,16,0.223,1,0,5,20.1,0.073,0,1,0,39.2,Review Later,48,Cleared
T102787,2025-02-13 05:07:00,C102787,M102787,Online Banking,319.33,BR,12,0.413,0,2,5,4333.4,0.068,0,1,0,52.9,Medium,12,Cleared
T102788,2025-03-31 21:20:00,C102788,M102788,P2P,63.2,IN,9,0.646,0,4,7,1271.1,0.637,0,1,0,56.1,Medium,12,False Positive
T102789,2025-01-31 04:04:00,C102789,M102789,P2P,73.27,GB,23,0.387,1,3,6,1610.7,0.187,1,1,0,42.6,Medium,12,False Positive
T102790,2025-01-02 14:49:00,C102790,M102790,Card Not Present,431.15,US,4,0.21,1,1,1,3935.6,0.163,1,1,1,54.6,Medium,12,Confirmed Fraud
T102791,2025-01-27 04:52:00,C102791,M102791,Card Not Present,273.79,SG,1,0.358,0,2,5,6983.1,0.209,1,1,1,53.6,Medium,12,Confirmed Fraud
T102792,2025-02-08 15:45:00,C102792,M102792,Card Not Present,257.07,NG,2,0.606,0,0,0,3272.4,0.377,1,1,0,60.5,Medium,12,False Positive
T102793,2025-01-08 21:53:00,C102793,M102793,P2P,16.08,NG,10,0.231,1,0,5,2151.4,0.06,0,1,0,22.9,Review Later,48,False Positive
T102794,2025-01-15 01:09:00,C102794,M102794,Card Present,90.32,NG,14,0.306,1,5,7,4152.2,0.114,0,1,0,42.1,Medium,12,False Positive
T102795,2025-04-24 14:02:00,C102795,M102795,Card Present,41.27,BR,6,0.56,1,0,0,3988.6,0.191,0,1,0,38.6,Review Later,48,Cleared
T102796,2025-04-03 21:08:00,C102796,M102796,P2P,150.52,SG,1,0.177,0,1,5,5463.0,0.111,1,1,0,44.1,Medium,12,Cleared
T102797,2025-04-27 10:43:00,C102797,M102797,P2P,43.39,NG,5,0.301,1,3,3,2464.4,0.08,1,1,1,32.6,Review Later,48,Confirmed Fraud
T102798,2025-01-30 02:17:00,C102798,M102798,P2P,524.14,IN,8,0.02,0,0,4,11.7,0.147,0,1,0,37.4,Review Later,48,False Positive
T102799,2025-01-10 10:04:00,C102799,M102799,P2P,100.85,BR,14,0.133,1,1,5,1154.7,0.191,0,1,1,42.2,Medium,12,Confirmed Fraud
T102800,2025-03-17 13:18:00,C102800,M102800,P2P,266.22,SG,1,0.205,1,1,2,11.0,0.094,1,1,1,48.0,Medium,12,Escalated
T102801,2025-02-14 13:37:00,C102801,M102801,Card Not Present,71.12,BR,5,0.411,1,0,2,3984.1,0.191,1,1,0,42.8,Medium,12,Cleared
T102802,2025-04-23 22:10:00,C102802,M102802,Card Present,61.37,BR,3,0.397,0,1,3,2439.5,0.25,1,1,1,42.4,Medium,12,Blocked
T102803,2025-03-09 22:37:00,C102803,M102803,Card Present,312.44,GB,5,0.13,0,0,3,2512.4,0.323,1,1,0,54.9,Medium,12,False Positive
T102804,2025-04-12 01:45:00,C102804,M102804,P2P,88.21,US,5,0.243,1,1,4,8.2,0.234,1,1,0,28.7,Review Later,48,False Positive
T102805,2025-03-26 13:33:00,C102805,M102805,P2P,35.81,BR,2,0.014,0,0,2,3424.5,0.109,1,1,0,26.7,Review Later,48,False Positive
T102806,2025-03-17 07:27:00,C102806,M102806,Card Present,130.46,US,4,0.385,0,2,9,8.6,0.069,1,1,0,40.2,Medium,12,Cleared
T102807,2025-04-09 15:37:00,C102807,M102807,P2P,24.94,SG,8,0.224,1,0,2,14921.4,0.203,0,1,0,29.3,Review Later,48,Cleared
T102808,2025-04-03 01:27:00,C102808,M102808,P2P,11.73,SG,23,0.208,1,2,3,505.9,0.117,1,1,1,22.6,Review Later,48,Confirmed Fraud
T102809,2025-03-06 13:56:00,C102809,M102809,Wire,41.7,SG,4,0.12,1,3,9,23.5,0.021,1,1,0,22.8,Review Later,48,False Positive
T102810,2025-04-18 02:12:00,C102810,M102810,P2P,22.94,GB,1,0.26,0,1,4,2390.4,0.578,1,1,0,38.5,Review Later,48,False Positive
T102811,2025-01-21 06:26:00,C102811,M102811,Card Not Present,144.01,US,2,0.709,0,3,5,2312.9,0.241,1,1,0,55.1,Medium,12,False Positive
T102812,2025-01-27 08:32:00,C102812,M102812,Card Present,160.9,IN,22,0.29,1,2,4,6209.4,0.024,0,1,0,44.0,Medium,12,False Positive
T102813,2025-03-10 23:01:00,C102813,M102813,P2P,115.27,BR,21,0.052,0,0,3,1239.8,0.088,0,1,0,39.7,Review Later,48,False Positive
T102814,2025-01-28 19:48:00,C102814,M102814,Online Banking,28.96,UK,4,0.413,0,0,1,8.0,0.721,1,1,0,31.1,Review Later,48,False Positive
T102815,2025-01-03 08:19:00,C102815,M102815,Card Not Present,123.21,SG,10,0.192,1,0,4,1883.9,0.388,0,1,0,49.9,Medium,12,False Positive
T102816,2025-01-13 14:58:00,C102816,M102816,P2P,144.47,NG,4,0.684,1,2,4,1242.0,0.092,1,1,0,51.0,Medium,12,False Positive
T102817,2025-01-01 18:13:00,C102817,M102817,Online Banking,183.77,SG,18,0.115,1,1,3,4812.8,0.148,0,1,0,45.3,Medium,12,Cleared
T102818,2025-02-19 02:10:00,C102818,M102818,Card Not Present,386.66,UK,3,0.353,0,2,3,2.6,0.071,1,1,0,38.7,Review Later,48,False Positive
T102819,2025-03-19 21:35:00,C102819,M102819,Card Not Present,225.17,AE,4,0.104,1,0,3,3654.9,0.673,1,1,0,59.2,Medium,12,Cleared
T102820,2025-04-30 07:56:00,C102820,M102820,P2P,19.42,US,2,0.303,0,0,6,2817.2,0.66,1,1,0,40.1,Medium,12,Cleared
T102821,2025-02-26 00:48:00,C102821,M102821,P2P,270.8,US,3,0.313,1,1,7,8.5,0.07,1,1,1,34.4,Review Later,48,Confirmed Fraud
T102822,2025-03-12 20:18:00,C102822,M102822,Wire,69.41,AE,4,0.117,0,2,3,14.2,0.225,1,1,0,23.8,Review Later,48,Cleared
T102823,2025-03-19 07:44:00,C102823,M102823,P2P,121.9,DE,7,0.191,0,1,2,6127.6,0.281,0,1,0,47.2,Medium,12,False Positive
T102824,2025-02-05 12:13:00,C102824,M102824,P2P,268.51,BR,12,0.391,0,0,6,1603.4,0.291,0,1,0,55.9,Medium,12,False Positive
T102825,2025-04-15 08:54:00,C102825,M102825,Card Present,320.88,NG,16,0.374,0,1,8,3159.3,0.458,0,1,0,62.1,Medium,12,False Positive
T102826,2025-01-20 03:01:00,C102826,M102826,P2P,251.32,US,20,0.549,1,2,3,2.1,0.295,0,1,0,42.2,Medium,12,Cleared
T102827,2025-03-03 02:38:00,C102827,M102827,Online Banking,62.47,AE,7,0.061,1,0,2,2976.1,0.637,0,1,0,47.2,Medium,12,Cleared
T102828,2025-04-27 22:57:00,C102828,M102828,Card Present,102.41,US,5,0.175,0,6,11,7.1,0.113,1,1,0,36.0,Review Later,48,False Positive
T102829,2025-02-10 22:28:00,C102829,M102829,P2P,58.02,AE,12,0.077,0,0,5,2427.8,0.134,0,1,0,34.2,Review Later,48,False Positive
T102830,2025-03-20 22:22:00,C102830,M102830,Online Banking,629.9,BR,9,0.215,0,1,3,1965.2,0.295,0,1,0,59.7,Medium,12,False Positive
T102831,2025-02-21 14:22:00,C102831,M102831,Card Not Present,88.99,DE,3,0.375,0,0,1,2438.8,0.425,1,1,0,50.6,Medium,12,Cleared
T102832,2025-01-21 09:19:00,C102832,M102832,Card Not Present,142.53,GB,3,0.326,1,0,3,2718.6,0.077,1,1,0,45.1,Medium,12,Cleared
T102833,2025-02-11 08:58:00,C102833,M102833,P2P,73.07,DE,3,0.336,0,2,5,1173.9,0.094,1,1,0,39.5,Review Later,48,Cleared
T102834,2025-03-28 17:40:00,C102834,M102834,P2P,17.82,BR,11,0.526,0,1,1,1772.5,0.159,0,1,0,30.3,Review Later,48,False Positive
T102835,2025-03-16 05:37:00,C102835,M102835,Card Not Present,112.17,SG,13,0.154,1,0,4,1440.5,0.071,0,1,0,40.5,Medium,12,False Positive
T102836,2025-01-25 04:02:00,C102836,M102836,P2P,604.99,SG,4,0.323,1,1,5,7.5,0.315,1,1,0,46.6,Medium,12,Cleared
T102837,2025-01-18 02:27:00,C102837,M102837,Card Not Present,70.73,NG,0,0.421,0,4,7,3000.5,0.137,1,1,1,41.5,Medium,12,Confirmed Fraud
T102838,2025-03-08 18:19:00,C102838,M102838,P2P,101.79,IN,10,0.661,1,0,9,1.6,0.292,0,1,0,47.7,Medium,12,False Positive
T102839,2025-01-04 09:50:00,C102839,M102839,Card Not Present,100.43,GB,3,0.307,1,1,4,357.9,0.012,1,1,0,40.3,Medium,12,False Positive
T102840,2025-02-06 03:37:00,C102840,M102840,Online Banking,398.55,US,9,0.177,1,1,4,0.3,0.487,0,1,0,46.6,Medium,12,False Positive
T102841,2025-01-01 08:35:00,C102841,M102841,Wire,231.36,US,23,0.391,1,1,2,11.3,0.413,1,1,0,42.2,Medium,12,False Positive
T102842,2025-01-25 10:27:00,C102842,M102842,Card Present,14.05,SG,2,0.417,1,1,5,1322.8,0.218,1,1,0,29.0,Review Later,48,False Positive
T102843,2025-01-25 07:21:00,C102843,M102843,P2P,20.91,DE,15,0.267,0,1,3,4025.7,0.136,0,1,0,27.0,Review Later,48,Cleared
T102844,2025-03-29 14:14:00,C102844,M102844,Card Present,8.61,IN,4,0.452,0,1,3,2540.5,0.063,1,1,0,24.3,Review Later,48,False Positive
T102845,2025-02-27 09:48:00,C102845,M102845,Card Present,665.7,GB,21,0.497,0,0,1,1344.3,0.148,0,1,0,60.3,Medium,12,Cleared
T102846,2025-02-10 16:14:00,C102846,M102846,P2P,293.2,US,10,0.188,1,2,7,18.2,0.16,0,1,0,35.9,Review Later,48,Cleared
T102847,2025-03-11 06:02:00,C102847,M102847,Card Not Present,30.8,US,5,0.229,1,4,5,11.4,0.213,1,1,0,16.1,Review Later,48,Cleared
T102848,2025-03-31 07:06:00,C102848,M102848,P2P,179.91,AE,12,0.826,1,0,2,12.9,0.269,0,1,0,43.9,Medium,12,Cleared
T102849,2025-02-13 12:36:00,C102849,M102849,P2P,355.2,SG,23,0.147,1,1,4,3584.3,0.228,1,1,0,53.9,Medium,12,False Positive
T102850,2025-04-16 15:18:00,C102850,M102850,P2P,58.21,DE,17,0.058,1,1,3,402.9,0.247,0,1,0,36.8,Review Later,48,Cleared
T102851,2025-02-20 22:58:00,C102851,M102851,Online Banking,29.87,US,16,0.155,0,4,9,18.6,0.054,0,1,0,20.9,Review Later,48,Cleared
T102852,2025-02-08 17:00:00,C102852,M102852,P2P,425.37,US,21,0.19,0,4,5,47.6,0.163,0,1,0,39.2,Review Later,48,Cleared
T102853,2025-04-27 21:03:00,C102853,M102853,Online Banking,194.49,BR,16,0.171,1,2,4,2690.1,0.244,0,1,1,48.7,Medium,12,Blocked
T102854,2025-01-08 14:25:00,C102854,M102854,P2P,4.61,BR,9,0.044,0,1,4,2619.6,0.183,0,1,0,20.4,Review Later,48,False Positive
T102855,2025-03-16 07:54:00,C102855,M102855,P2P,67.67,NG,11,0.577,1,4,4,1435.5,0.12,0,1,0,42.9,Medium,12,Cleared
T102856,2025-03-17 06:36:00,C102856,M102856,Online Banking,27.28,IN,2,0.304,1,0,5,2870.1,0.427,1,1,0,36.7,Review Later,48,False Positive
T102857,2025-02-28 23:03:00,C102857,M102857,Card Present,73.58,BR,14,0.33,0,4,8,1528.9,0.415,0,1,1,47.5,Medium,12,Confirmed Fraud
T102858,2025-03-01 03:20:00,C102858,M102858,Online Banking,279.8,NG,22,0.311,0,0,4,8397.9,0.209,0,1,0,53.3,Medium,12,False Positive
T102859,2025-04-20 04:19:00,C102859,M102859,Card Not Present,263.96,SG,12,0.211,1,1,4,1354.7,0.355,0,1,1,54.5,Medium,12,Escalated
T102860,2025-02-20 09:40:00,C102860,M102860,Card Not Present,42.04,NG,18,0.579,1,1,4,1151.4,0.232,0,1,0,40.1,Medium,12,Cleared
T102861,2025-01-06 03:20:00,C102861,M102861,Online Banking,144.15,NG,2,0.323,0,1,5,2382.8,0.686,1,1,0,60.4,Medium,12,Cleared
T102862,2025-04-18 05:36:00,C102862,M102862,P2P,33.75,IN,17,0.394,0,0,1,1995.4,0.135,0,1,1,32.5,Review Later,48,Confirmed Fraud
T102863,2025-01-19 19:20:00,C102863,M102863,Card Present,344.46,US,3,0.402,0,0,3,1166.2,0.247,1,1,1,57.9,Medium,12,Blocked
T102864,2025-01-21 21:11:00,C102864,M102864,Online Banking,835.89,GB,0,0.071,0,2,4,2622.9,0.148,1,1,1,54.4,Medium,12,Blocked
T102865,2025-04-24 06:49:00,C102865,M102865,Wire,617.56,GB,8,0.545,0,3,6,1677.7,0.264,0,1,1,63.7,Medium,12,Confirmed Fraud
T102866,2025-01-13 05:17:00,C102866,M102866,Card Present,218.83,GB,22,0.504,0,1,3,1807.6,0.425,0,1,0,58.8,Medium,12,False Positive
T102867,2025-03-16 12:37:00,C102867,M102867,P2P,39.45,UK,5,0.652,0,4,8,6.6,0.561,1,1,0,33.7,Review Later,48,Cleared
T102868,2025-01-29 08:36:00,C102868,M102868,Card Not Present,350.42,AE,5,0.117,0,1,2,1421.1,0.088,1,1,0,49.8,Medium,12,Cleared
