transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label
T9029314,2025-04-02 15:17:00,C102891,M102891,Card Present,76.57,UK,3,0.331,0,0,3,22.2,0.261,1,0,0
T9021633,2025-01-19 16:00:00,C102892,M102892,Online Banking,75.98,IN,5,0.274,0,0,3,10.0,0.203,1,0,0
T9037446,2025-02-15 00:22:00,C102893,M102893,Card Present,38.15,NG,9,0.252,0,2,3,1805.4,0.176,0,0,0
T9035043,2025-01-06 17:24:00,C102894,M102894,Card Not Present,66.66,AE,9,0.629,0,0,1,9.1,0.249,0,0,0
T9028908,2025-01-16 04:25:00,C102895,M102895,Card Not Present,91.63,US,16,0.203,0,0,2,0.2,0.094,0,0,0
T9045633,2025-04-05 04:09:00,C102896,M102896,P2P,112.3,US,20,0.027,0,1,3,21.7,0.088,0,0,1
T9029726,2025-03-15 11:26:00,C102897,M102897,Card Not Present,19.58,US,19,0.564,0,1,2,10.3,0.39,0,0,0
T9049117,2025-03-11 12:47:00,C102898,M102898,Card Present,88.06,DE,21,0.089,0,0,4,647.0,0.08,0,0,0
T9055889,2025-01-22 10:42:00,C102899,M102899,Card Not Present,59.37,US,7,0.295,0,1,2,14.5,0.19,0,0,0
T9009606,2025-01-20 19:20:00,C102900,M102900,Card Present,466.51,IN,3,0.204,0,1,5,21.5,0.329,1,0,0
T9033627,2025-01-04 22:54:00,C102901,M102901,Online Banking,198.25,US,2,0.211,0,1,5,6.2,0.117,1,0,0
T9038627,2025-04-04 16:34:00,C102902,M102902,Card Present,52.83,US,0,0.088,0,0,1,2.8,0.097,1,0,0
T9020944,2025-04-08 23:49:00,C102903,M102903,Card Present,18.31,IN,11,0.255,0,2,3,1.1,0.174,0,0,0
T9017717,2025-01-15 20:14:00,C102904,M102904,P2P,63.59,CA,5,0.431,0,0,4,61.9,0.193,1,0,0
T9053880,2025-02-15 00:38:00,C102905,M102905,P2P,28.58,IN,18,0.209,0,0,4,72.5,0.155,0,0,0
T9020832,2025-01-24 18:31:00,C102906,M102906,Card Not Present,10.58,UK,8,0.47,0,1,4,8.0,0.286,0,0,0
T9022535,2025-04-30 01:35:00,C102907,M102907,Card Present,81.03,AE,14,0.082,0,2,4,5.4,0.286,0,0,0
T9004528,2025-02-06 10:37:00,C102908,M102908,Online Banking,19.27,NG,10,0.643,1,4,4,359.1,0.313,0,0,0
T9031882,2025-03-15 05:28:00,C102909,M102909,Card Not Present,30.68,IN,18,0.113,0,2,3,20.4,0.053,0,0,0
T9012252,2025-03-14 10:32:00,C102910,M102910,Online Banking,43.1,US,0,0.186,0,0,3,5.0,0.021,1,0,0
T9009197,2025-03-26 09:13:00,C102911,M102911,Online Banking,109.73,IN,21,0.334,1,3,3,9.8,0.021,0,0,0
T9024420,2025-04-07 00:25:00,C102912,M102912,Card Present,27.6,AE,13,0.193,0,1,5,20.8,0.071,0,0,0
T9041008,2025-02-26 23:54:00,C102913,M102913,Card Not Present,36.37,US,12,0.125,1,1,2,20.1,0.269,0,0,0
T9015880,2025-03-20 16:04:00,C102914,M102914,Wire,33.33,IN,18,0.226,0,3,7,8.4,0.618,0,0,0
T9057244,2025-03-29 23:09:00,C102915,M102915,Card Present,23.85,US,4,0.072,0,1,6,6.6,0.295,1,0,0
T9003502,2025-04-02 22:29:00,C102916,M102916,Card Present,58.37,AE,13,0.068,1,0,2,8.5,0.069,0,0,0
T9016886,2025-03-23 03:12:00,C102917,M102917,P2P,170.48,US,1,0.071,1,2,5,13.2,0.519,1,0,0
T9036628,2025-04-11 02:31:00,C102918,M102918,Online Banking,145.13,AE,1,0.196,0,0,1,7.0,0.244,1,0,0
T9007635,2025-01-24 13:40:00,C102919,M102919,Card Present,28.17,IN,9,0.481,1,0,5,4.0,0.073,0,0,0
T9048204,2025-02-24 10:59:00,C102920,M102920,Online Banking,14.99,US,9,0.35,0,1,2,4.5,0.187,0,0,0
T9002141,2025-03-16 00:32:00,C102921,M102921,Card Present,63.15,UK,20,0.045,0,2,5,10.5,0.474,0,0,0
T9040601,2025-04-20 10:06:00,C102922,M102922,Online Banking,290.94,US,0,0.195,0,2,3,31.6,0.282,1,0,0
T9042592,2025-01-25 09:56:00,C102923,M102923,Card Present,46.72,IN,7,0.102,1,0,4,1.1,0.625,0,0,0
T9013391,2025-02-20 03:43:00,C102924,M102924,Card Present,17.13,US,8,0.194,0,1,3,79.8,0.121,0,0,0
T9021900,2025-02-21 19:30:00,C102925,M102925,Card Not Present,8.92,US,16,0.272,0,0,1,6.5,0.131,0,0,0
T9056604,2025-02-17 11:23:00,C102926,M102926,Online Banking,39.7,IN,20,0.507,0,0,3,34.0,0.609,0,0,0
T9006526,2025-04-14 05:37:00,C102927,M102927,Card Present,129.48,NG,0,0.226,0,0,3,5933.7,0.147,1,1,0
T9007340,2025-03-26 11:45:00,C102928,M102928,Card Present,5.68,BR,3,0.204,0,1,4,2482.3,0.203,1,0,0
T9009113,2025-04-01 20:38:00,C102929,M102929,Card Present,14.59,US,8,0.204,0,0,2,21.9,0.138,0,0,0
T9026887,2025-01-23 23:03:00,C102930,M102930,P2P,34.75,IN,20,0.194,1,2,4,13.7,0.308,0,0,0
T9037457,2025-04-19 19:23:00,C102931,M102931,Online Banking,77.48,US,13,0.139,0,2,5,503.3,0.302,0,0,0
T9043600,2025-04-06 10:29:00,C102932,M102932,Card Present,11.96,AE,8,0.433,1,0,3,5.7,0.513,0,0,0
T9009541,2025-04-09 05:15:00,C102933,M102933,Card Not Present,49.12,US,16,0.251,0,2,5,26.6,0.291,0,0,0
T9000109,2025-02-10 14:00:00,C102934,M102934,Card Not Present,125.23,US,21,0.364,0,3,5,13.3,0.39,0,0,0
T9045008,2025-03-14 17:03:00,C102935,M102935,Card Present,36.86,CA,10,0.288,0,2,7,20.1,0.578,0,0,0
T9039841,2025-02-22 16:28:00,C102936,M102936,Card Not Present,43.26,BR,22,0.086,0,0,4,325.2,0.071,0,0,0
T9030717,2025-04-22 08:41:00,C102937,M102937,Card Present,100.85,UK,4,0.353,0,0,3,7.9,0.261,1,0,0
T9027797,2025-01-17 23:55:00,C102938,M102938,Card Not Present,59.24,IN,22,0.059,0,1,3,39.9,0.155,0,0,0
T9003171,2025-03-04 20:30:00,C102939,M102939,Wire,18.69,US,9,0.123,0,0,3,58.0,0.66,0,0,0
T9026601,2025-02-05 07:22:00,C102940,M102940,Online Banking,28.05,AE,13,0.246,0,1,6,8.3,0.341,0,0,0
T9053891,2025-04-04 15:18:00,C102941,M102941,P2P,54.66,DE,19,0.188,0,0,1,3169.7,0.053,0,0,0
T9025809,2025-03-28 07:56:00,C102942,M102942,Wire,17.85,US,8,0.425,1,0,1,13.3,0.177,0,0,0
T9064659,2025-01-31 14:39:00,C102943,M102943,Online Banking,16.77,US,21,0.397,0,1,6,27.0,0.168,0,0,0
T9010741,2025-04-23 15:19:00,C102944,M102944,Card Not Present,646.27,SG,9,0.549,0,1,2,2.7,0.442,0,0,0
T9041318,2025-03-14 20:57:00,C102945,M102945,Card Not Present,31.72,AE,18,0.172,0,3,6,13.8,0.554,0,0,0
T9018126,2025-03-06 06:41:00,C102946,M102946,Card Not Present,14.41,US,15,0.314,0,1,3,28.7,0.19,0,0,0
T9002360,2025-03-07 15:06:00,C102947,M102947,Card Not Present,66.82,US,15,0.647,0,4,6,5.5,0.092,0,0,0
T9040169,2025-04-03 01:56:00,C102948,M102948,Card Not Present,140.53,UK,23,0.025,0,0,0,8.1,0.308,1,0,0
T9046974,2025-03-17 07:01:00,C102949,M102949,Online Banking,113.97,AE,7,0.355,0,1,2,31.5,0.136,0,0,0
T9036900,2025-03-14 14:48:00,C102950,M102950,Online Banking,33.81,US,7,0.262,0,1,2,9.3,0.117,0,0,0
T9002287,2025-01-23 14:42:00,C102951,M102951,Card Present,83.32,US,15,0.092,0,0,5,962.0,0.072,0,0,0
T9032514,2025-02-27 22:54:00,C102952,M102952,Card Not Present,63.67,AE,16,0.151,1,1,2,6.8,0.08,0,0,0
T9001997,2025-02-24 09:40:00,C102953,M102953,Online Banking,109.25,US,7,0.285,0,0,3,45.1,0.077,0,0,1
T9063910,2025-04-09 12:44:00,C102954,M102954,Card Present,80.91,US,18,0.125,1,0,3,52.0,0.021,0,0,0
T9041851,2025-01-07 20:09:00,C102955,M102955,P2P,38.56,US,9,0.453,0,2,6,5.3,0.269,0,0,0
T9020898,2025-01-08 09:05:00,C102956,M102956,Card Not Present,27.32,US,0,0.113,0,1,3,0.8,0.269,1,0,0
T9033195,2025-02-22 20:22:00,C102957,M102957,Card Present,28.8,NG,5,0.207,0,0,4,1661.2,0.271,1,0,0
T9019519,2025-01-29 18:59:00,C102958,M102958,Card Not Present,175.26,US,15,0.325,0,0,1,30.8,0.111,0,0,0
T9005540,2025-01-03 17:20:00,C102959,M102959,P2P,59.99,US,10,0.277,0,0,5,4.9,0.458,0,0,0
T9046304,2025-03-24 20:20:00,C102960,M102960,Online Banking,204.51,IN,20,0.258,0,1,7,5.0,0.168,0,0,0
T9030393,2025-03-18 21:10:00,C102961,M102961,Card Present,124.87,US,10,0.63,0,1,4,19.3,0.097,0,0,0
T9012608,2025-01-29 18:11:00,C102962,M102962,Card Not Present,169.79,IN,2,0.205,0,2,6,20.6,0.24,1,0,0
T9028227,2025-01-16 20:00:00,C102963,M102963,Card Present,35.18,US,16,0.673,0,1,4,3.1,0.478,0,0,1
T9004981,2025-02-01 22:04:00,C102964,M102964,Card Present,22.84,DE,14,0.179,0,0,4,3845.7,0.282,0,0,0
T9022206,2025-01-30 18:32:00,C102965,M102965,P2P,157.08,US,19,0.174,0,0,2,8.7,0.077,0,0,0
T9057645,2025-03-16 19:02:00,C102966,M102966,Card Not Present,24.1,US,16,0.061,0,2,4,30.5,0.413,0,0,0
T9007329,2025-04-19 17:18:00,C102967,M102967,Online Banking,24.76,IN,17,0.257,1,2,4,20.0,0.117,0,0,1
T9025062,2025-01-31 08:58:00,C102968,M102968,Card Not Present,28.71,CA,1,0.537,0,1,3,30.8,0.502,1,0,0
T9048573,2025-03-10 04:33:00,C102969,M102969,P2P,118.2,US,18,0.425,1,0,2,5.2,0.221,0,0,0
T9018779,2025-01-04 21:13:00,C102970,M102970,Card Present,43.43,SG,15,0.516,0,1,2,0.4,0.209,0,0,0
T9040974,2025-01-05 01:31:00,C102971,M102971,P2P,307.71,SG,13,0.26,0,1,5,3.6,0.313,0,0,0
T9004168,2025-01-18 04:50:00,C102972,M102972,Online Banking,7.59,IN,3,0.177,0,3,6,3543.1,0.66,1,0,0
T9005662,2025-02-22 21:18:00,C102973,M102973,P2P,546.79,US,23,0.201,0,3,4,6.1,0.241,1,0,0
T9053448,2025-01-25 17:28:00,C102974,M102974,Card Present,31.52,US,5,0.342,0,2,2,40.6,0.329,1,0,0
T9026168,2025-02-16 07:17:00,C102975,M102975,Card Present,13.67,US,10,0.103,0,1,4,12.8,0.068,0,0,0
T9007475,2025-04-02 21:24:00,C102976,M102976,Card Present,328.83,US,13,0.415,0,1,2,27.4,0.269,0,0,0
T9031659,2025-04-04 22:59:00,C102977,M102977,Card Not Present,19.02,US,14,0.17,0,0,2,5.2,0.117,0,0,0
T9015274,2025-04-26 09:42:00,C102978,M102978,Wire,49.57,US,3,0.195,0,2,5,48.5,0.054,1,0,1
T9044208,2025-01-27 09:25:00,C102979,M102979,Card Present,166.46,US,21,0.232,0,1,2,3.7,0.341,0,0,0
T9061103,2025-04-30 05:06:00,C102980,M102980,P2P,81.38,IN,13,0.331,0,0,5,28.0,0.475,0,0,0
T9019602,2025-02-08 00:49:00,C102981,M102981,Card Not Present,64.25,IN,3,0.582,0,0,2,6.3,0.329,1,0,0
T9015384,2025-01-23 19:37:00,C102982,M102982,Card Not Present,383.23,US,3,0.476,1,0,2,28.0,0.213,1,1,0
T9042809,2025-02-27 08:27:00,C102983,M102983,Card Present,50.05,AE,4,0.048,0,2,3,12.1,0.024,1,0,0
T9051071,2025-02-18 17:09:00,C102984,M102984,Card Present,15.63,US,20,0.225,0,1,1,7.0,0.078,0,0,0
T9053713,2025-04-08 01:49:00,C102985,M102985,Card Present,142.85,US,9,0.746,0,0,2,10.9,0.316,0,0,0
T9048010,2025-01-05 22:19:00,C102986,M102986,P2P,107.85,IN,0,0.138,0,1,3,14.3,0.08,1,0,0
T9011342,2025-03-06 01:13:00,C102987,M102987,Wire,15.87,IN,10,0.103,0,0,1,5.6,0.673,0,0,0
T9042456,2025-04-07 13:17:00,C102988,M102988,Card Not Present,233.06,US,13,0.525,0,1,3,16.1,0.021,0,0,0
T9064602,2025-01-06 06:16:00,C102989,M102989,Card Present,106.66,US,2,0.297,0,1,2,59.7,0.176,1,0,0
T9008874,2025-04-11 11:47:00,C102990,M102990,Card Present,71.85,US,8,0.205,1,3,5,3.0,0.567,0,0,0
T9004157,2025-03-13 16:56:00,C102991,M102991,Online Banking,46.29,CA,2,0.603,0,0,1,22.3,0.077,1,0,0
T9024131,2025-04-18 17:12:00,C102992,M102992,Online Banking,29.99,US,11,0.474,0,1,3,7.5,0.508,0,0,0
T9028409,2025-04-20 12:26:00,C102993,M102993,Card Not Present,125.05,US,5,0.214,0,0,4,3.9,0.077,1,0,0
T9040330,2025-03-18 10:18:00,C102994,M102994,Card Present,37.8,IN,23,0.517,1,1,6,15.0,0.364,1,0,1
T9021041,2025-04-28 15:58:00,C102995,M102995,Card Not Present,27.06,SG,18,0.567,0,2,6,79.1,0.058,0,0,0
T9044371,2025-02-21 16:33:00,C102996,M102996,Card Present,8.53,SG,14,0.164,1,1,5,19.3,0.308,0,0,0
T9035040,2025-04-05 05:41:00,C102997,M102997,Card Present,6.13,BR,2,0.093,1,0,1,3721.2,0.183,1,1,0
T9055047,2025-01-29 19:14:00,C102998,M102998,Card Not Present,128.03,US,7,0.381,0,2,4,3.7,0.191,0,0,0
T9015102,2025-01-21 11:05:00,C102999,M102999,Card Present,53.12,US,11,0.226,0,1,6,29.7,0.074,0,0,0
T9038778,2025-04-29 22:30:00,C103000,M103000,Card Present,7.34,SG,20,0.222,0,0,2,0.4,0.625,0,0,0
T9062223,2025-02-12 07:49:00,C103001,M103001,Card Not Present,32.44,AE,20,0.165,0,0,1,49.0,0.337,0,0,0
T9007538,2025-03-07 09:12:00,C103002,M103002,Wire,99.2,AE,3,0.375,0,1,2,28.4,0.353,1,0,0
T9025808,2025-03-30 13:49:00,C103003,M103003,Card Present,56.74,US,6,0.353,0,3,7,7.4,0.578,0,0,0
T9014861,2025-01-12 01:43:00,C103004,M103004,Online Banking,19.8,US,22,0.251,0,1,3,1.6,0.261,0,0,0
T9034125,2025-03-29 09:04:00,C103005,M103005,P2P,11.36,US,10,0.257,1,0,4,5.5,0.134,0,0,0
T9053482,2025-03-05 09:29:00,C103006,M103006,Card Not Present,172.38,IN,2,0.529,1,2,4,75.4,0.291,1,0,0
T9048049,2025-03-27 18:46:00,C103007,M103007,P2P,52.06,BR,13,0.287,0,0,1,1363.2,0.721,0,0,0
T9010029,2025-01-10 16:27:00,C103008,M103008,Card Present,18.35,US,0,0.397,0,0,1,40.1,0.155,1,0,0
T9051794,2025-01-29 16:32:00,C103009,M103009,P2P,14.35,AE,19,0.407,1,1,2,1.1,0.114,0,0,0
T9004364,2025-02-27 12:19:00,C103010,M103010,Card Present,47.97,AE,14,0.399,1,1,3,19.5,0.341,0,0,0
T9042671,2025-02-24 03:21:00,C103011,M103011,Card Not Present,87.91,US,16,0.182,0,1,4,42.6,0.1,0,0,0
T9064757,2025-03-29 19:19:00,C103012,M103012,Online Banking,364.39,US,17,0.225,0,3,5,20.8,0.07,0,0,0
T9043243,2025-02-28 18:28:00,C103013,M103013,Card Not Present,89.33,AE,1,0.16,0,0,4,2867.8,0.162,1,1,0
T9014798,2025-02-13 01:48:00,C103014,M103014,Card Not Present,8.89,CA,21,0.469,0,1,2,32.5,0.234,0,0,0
T9004878,2025-03-10 06:36:00,C103015,M103015,Card Not Present,12.39,US,20,0.255,0,1,2,21.0,0.02,0,0,0
T9034985,2025-02-25 03:44:00,C103016,M103016,P2P,11.48,SG,17,0.158,1,1,3,1.0,0.117,0,0,0
T9051582,2025-02-10 10:07:00,C103017,M103017,Card Present,20.03,IN,7,0.642,1,2,6,10.1,0.171,0,0,0
T9032176,2025-03-03 05:52:00,C103018,M103018,Card Present,9.14,US,10,0.256,0,2,4,97.5,0.286,0,0,0
T9045768,2025-01-03 08:57:00,C103019,M103019,Online Banking,4.23,US,7,0.343,0,0,2,5.1,0.088,0,0,0
T9057037,2025-01-20 15:09:00,C103020,M103020,Card Present,49.39,UK,12,0.385,0,0,5,6.5,0.176,0,0,0
T9063012,2025-01-08 07:01:00,C103021,M103021,Card Present,47.8,DE,20,0.253,0,0,2,356.5,0.121,0,0,0
T9030050,2025-01-17 16:48:00,C103022,M103022,Card Not Present,11.78,AE,4,0.13,1,0,2,26.6,0.097,1,0,0
T9055493,2025-04-08 22:21:00,C103023,M103023,P2P,55.78,US,13,0.334,0,0,3,15.7,0.479,0,0,0
T9058131,2025-04-01 04:32:00,C103024,M103024,Card Not Present,135.31,SG,10,0.123,0,0,1,1.9,0.686,0,0,0
T9007602,2025-03-22 21:21:00,C103025,M103025,P2P,106.6,DE,11,0.291,1,3,5,1525.9,0.234,0,1,0
T9021906,2025-04-11 22:19:00,C103026,M103026,P2P,63.15,AE,12,0.293,1,1,3,59.3,0.176,0,0,0
T9006724,2025-02-13 14:20:00,C103027,M103027,Online Banking,374.62,CA,3,0.308,0,0,2,102.3,0.286,1,0,0
T9030157,2025-01-04 19:05:00,C103028,M103028,P2P,58.65,SG,7,0.043,0,2,2,17.6,0.44,0,0,0
T9009987,2025-01-24 22:22:00,C103029,M103029,Online Banking,49.84,IN,23,0.118,0,1,6,953.9,0.561,1,0,0
T9044024,2025-02-12 23:42:00,C103030,M103030,Card Not Present,47.08,US,12,0.342,0,2,5,9.6,0.175,0,0,0
T9012566,2025-01-17 11:35:00,C103031,M103031,Card Present,41.02,IN,14,0.288,0,0,4,23.0,0.06,0,0,0
T9003524,2025-01-23 12:39:00,C103032,M103032,Online Banking,40.28,IN,3,0.11,0,1,3,11.7,0.234,1,0,0
T9016434,2025-02-27 19:05:00,C103033,M103033,Online Banking,210.57,US,22,0.216,1,0,1,23.8,0.474,0,0,0
T9035834,2025-03-03 14:47:00,C103034,M103034,Card Present,104.11,US,1,0.086,0,1,2,16.8,0.213,1,0,0
T9026758,2025-03-24 03:42:00,C103035,M103035,Card Not Present,29.57,AE,18,0.33,1,2,2,505.3,0.332,0,0,0
T9062667,2025-03-15 07:11:00,C103036,M103036,Card Not Present,23.91,IN,19,0.226,0,1,7,11.3,0.686,0,0,0
T9038801,2025-03-28 01:56:00,C103037,M103037,Card Not Present,532.58,US,23,0.028,1,1,5,31.6,0.315,1,0,0
T9029212,2025-03-28 20:22:00,C103038,M103038,Online Banking,69.83,CA,5,0.393,0,1,8,2.5,0.337,1,0,0
T9058105,2025-01-06 18:27:00,C103039,M103039,Online Banking,141.6,IN,16,0.147,0,0,4,5.8,0.451,0,0,1
T9019714,2025-01-26 15:24:00,C103040,M103040,Card Present,77.19,US,4,0.546,0,0,2,12.8,0.475,1,0,0
T9053055,2025-02-15 03:31:00,C103041,M103041,P2P,51.98,US,2,0.436,0,1,5,45.1,0.079,1,0,0
T9046756,2025-03-17 20:16:00,C103042,M103042,P2P,213.72,US,5,0.144,0,2,6,2.3,0.213,1,0,0
T9004998,2025-01-31 22:01:00,C103043,M103043,Card Present,15.84,CA,15,0.387,0,0,2,0.8,0.374,0,0,0
T9042950,2025-04-19 13:24:00,C103044,M103044,Card Present,41.37,US,17,0.295,0,2,3,2.1,0.213,0,0,0
T9001507,2025-01-24 20:14:00,C103045,M103045,Card Not Present,31.32,US,1,0.39,0,0,2,5.7,0.637,1,0,0
T9062240,2025-01-07 00:51:00,C103046,M103046,Card Not Present,10.35,UK,17,0.24,0,1,3,20.0,0.397,0,0,0
T9047811,2025-02-06 10:05:00,C103047,M103047,Online Banking,314.4,AE,17,0.295,0,1,2,8.2,0.353,0,0,0
T9003559,2025-03-07 23:27:00,C103048,M103048,Card Present,164.41,US,19,0.5,1,1,3,0.9,0.158,0,0,0
T9047646,2025-02-03 22:22:00,C103049,M103049,Card Present,7.79,AE,8,0.29,0,2,5,2811.0,0.302,0,0,0
T9032122,2025-01-28 01:44:00,C103050,M103050,Card Not Present,113.94,IN,0,0.327,0,1,3,12.3,0.073,1,0,0
T9008721,2025-04-07 04:21:00,C103051,M103051,Card Present,20.05,US,7,0.346,0,1,4,0.6,0.366,0,0,0
T9043138,2025-04-04 07:11:00,C103052,M103052,Online Banking,120.51,US,13,0.231,0,3,10,13.9,0.292,0,0,0
T9037582,2025-02-25 04:54:00,C103053,M103053,Online Banking,39.25,UK,17,0.499,0,0,4,8.7,0.137,0,0,0
T9058505,2025-04-24 11:40:00,C103054,M103054,Card Not Present,12.85,SG,12,0.271,0,1,4,24.9,0.567,0,0,0
T9032550,2025-04-24 07:13:00,C103055,M103055,Card Not Present,10.12,CA,11,0.58,0,1,3,16.0,0.229,0,0,0
T9031150,2025-01-23 23:22:00,C103056,M103056,P2P,49.64,US,2,0.105,0,1,3,6.9,0.068,1,0,0
T9061952,2025-03-09 20:23:00,C103057,M103057,Online Banking,11.45,IN,22,0.194,0,2,6,3.6,0.299,0,0,0
T9004766,2025-03-23 18:46:00,C103058,M103058,Card Not Present,102.97,US,15,0.264,0,2,3,13.2,0.176,0,0,0
T9039550,2025-04-06 18:16:00,C103059,M103059,Online Banking,289.86,SG,4,0.182,0,0,3,2.8,0.355,1,0,0
T9003394,2025-02-02 00:59:00,C103060,M103060,Card Not Present,34.84,US,4,0.311,0,0,3,12.6,0.183,1,0,0
T9057693,2025-03-01 09:24:00,C103061,M103061,Online Banking,54.82,AE,20,0.153,0,2,10,8.5,0.213,0,0,0
T9032134,2025-02-17 08:39:00,C103062,M103062,Card Not Present,33.2,US,18,0.441,1,0,0,4.5,0.058,0,0,0
T9060498,2025-02-26 18:02:00,C103063,M103063,P2P,53.82,BR,11,0.281,0,1,3,539.8,0.162,0,0,0
T9064467,2025-02-16 08:56:00,C103064,M103064,Online Banking,22.49,US,5,0.147,1,1,2,101.8,0.053,1,0,0
T9042658,2025-01-12 19:50:00,C103065,M103065,P2P,13.96,IN,22,0.182,0,1,5,9.9,0.269,0,0,0
T9013082,2025-02-15 02:54:00,C103066,M103066,P2P,189.88,IN,4,0.759,0,2,8,14.3,0.397,1,0,0
T9023873,2025-03-27 12:32:00,C103067,M103067,Online Banking,19.27,IN,2,0.127,0,0,3,2.0,0.097,1,0,0
T9017039,2025-03-19 20:35:00,C103068,M103068,P2P,133.59,UK,7,0.044,0,2,3,60.3,0.053,0,0,0
T9008251,2025-04-03 09:43:00,C103069,M103069,Card Not Present,65.3,IN,14,0.239,0,1,1,622.0,0.072,0,0,0
T9006685,2025-03-28 14:33:00,C103070,M103070,Online Banking,20.97,US,10,0.213,0,2,7,45.0,0.561,0,0,0
T9001498,2025-04-11 19:26:00,C103071,M103071,P2P,45.0,US,21,0.204,1,1,5,14.9,0.097,0,0,0
T9014264,2025-02-15 17:01:00,C103072,M103072,Online Banking,21.91,US,15,0.486,0,1,6,2.0,0.201,0,0,0
T9001288,2025-01-07 18:46:00,C103073,M103073,Card Not Present,56.44,US,16,0.542,0,0,5,21.1,0.232,0,0,0
T9049127,2025-02-17 02:01:00,C103074,M103074,P2P,18.21,AE,20,0.041,1,0,2,10.6,0.069,0,0,0
T9009687,2025-03-15 21:59:00,C103075,M103075,Card Present,27.03,UK,5,0.309,1,2,4,2.4,0.475,1,0,0
T9035534,2025-03-08 00:07:00,C103076,M103076,Card Present,20.71,SG,8,0.289,0,1,5,2.3,0.209,0,0,0
T9033817,2025-02-28 10:08:00,C103077,M103077,Wire,25.51,US,19,0.278,1,1,5,13.2,0.206,0,0,0
T9015986,2025-03-12 01:41:00,C103078,M103078,Card Present,31.92,UK,20,0.453,0,1,2,4.7,0.299,0,0,0
T9041893,2025-01-12 17:21:00,C103079,M103079,Card Present,69.11,DE,3,0.235,0,1,3,74.3,0.187,1,0,0
T9064244,2025-03-18 20:11:00,C103080,M103080,Card Present,119.64,BR,2,0.632,1,2,3,3196.4,0.66,1,1,0
T9035189,2025-04-12 16:43:00,C103081,M103081,P2P,30.39,GB,12,0.181,0,1,2,4037.9,0.66,0,0,0
T9004699,2025-02-19 01:55:00,C103082,M103082,P2P,16.56,US,13,0.599,0,0,6,5.0,0.578,0,0,0
T9024178,2025-03-17 18:49:00,C103083,M103083,Card Present,465.82,IN,19,0.306,0,1,4,16.4,0.415,0,0,0
T9064422,2025-01-07 09:28:00,C103084,M103084,Online Banking,32.6,NG,1,0.248,0,0,1,1876.8,0.187,1,0,0
T9008746,2025-03-08 08:42:00,C103085,M103085,Card Not Present,71.49,US,3,0.465,0,2,3,6.9,0.269,1,0,0
T9050362,2025-04-27 03:12:00,C103086,M103086,Card Present,30.87,AE,17,0.42,0,1,4,17.1,0.068,0,0,0
T9034935,2025-03-17 12:37:00,C103087,M103087,Online Banking,70.5,UK,2,0.488,0,3,5,16.9,0.183,1,0,0
T9016528,2025-03-18 20:46:00,C103088,M103088,Card Present,161.23,US,23,0.19,0,0,0,0.1,0.068,1,0,0
T9000942,2025-03-07 15:52:00,C103089,M103089,Card Not Present,662.9,SG,17,0.365,0,0,2,10.4,0.068,0,0,0
T9025203,2025-01-15 02:15:00,C103090,M103090,Card Present,47.12,US,4,0.151,0,2,6,15.7,0.363,1,0,0
T9027902,2025-04-30 11:12:00,C103091,M103091,Card Not Present,259.4,IN,5,0.189,1,1,6,23.7,0.686,1,0,0
T9025162,2025-01-13 22:20:00,C103092,M103092,Card Present,104.9,US,12,0.074,0,0,1,36.3,0.378,0,0,0
T9044103,2025-02-06 00:43:00,C103093,M103093,Online Banking,82.99,SG,12,0.304,0,1,3,25.4,0.145,0,0,1
T9056528,2025-01-17 10:47:00,C103094,M103094,Online Banking,60.3,NG,0,0.07,0,1,1,5706.1,0.071,1,0,0
T9060179,2025-01-03 19:10:00,C103095,M103095,Card Not Present,13.06,SG,5,0.046,0,2,5,4729.7,0.097,1,1,0
T9023933,2025-04-21 22:08:00,C103096,M103096,Online Banking,25.58,US,9,0.38,1,0,5,7.2,0.45,0,0,0
T9006467,2025-01-20 12:55:00,C103097,M103097,Card Not Present,10.8,IN,9,0.532,1,2,2,0.9,0.191,0,0,0
T9028476,2025-01-28 18:42:00,C103098,M103098,Card Not Present,13.51,CA,5,0.18,0,1,4,16.9,0.033,1,0,0
T9056215,2025-03-19 09:55:00,C103099,M103099,Card Not Present,59.97,US,0,0.102,0,0,5,11.0,0.121,1,0,0
T9054836,2025-01-21 17:28:00,C103100,M103100,P2P,21.82,US,1,0.16,0,2,4,36.7,0.378,1,0,0
T9060727,2025-02-05 05:27:00,C103101,M103101,P2P,61.12,SG,10,0.022,0,2,3,12.2,0.201,0,0,0
T9005106,2025-04-07 10:52:00,C103102,M103102,Card Present,89.28,US,7,0.312,0,2,7,98.4,0.612,0,0,0
T9038654,2025-04-27 04:40:00,C103103,M103103,Online Banking,45.15,UK,13,0.59,0,0,0,8.7,0.39,0,0,0
T9024414,2025-04-15 00:14:00,C103104,M103104,Card Present,26.83,UK,9,0.233,0,0,2,21.1,0.079,0,0,0
T9040305,2025-03-02 05:35:00,C103105,M103105,P2P,75.19,AE,23,0.192,1,3,3,2.1,0.072,1,0,0
T9050497,2025-04-11 02:06:00,C103106,M103106,Online Banking,182.42,US,1,0.175,0,1,4,0.3,0.159,1,0,0
